country,year,algebraic_connectivity_vitality_w,efficiency_vitality_w,flow_betweenness_log1p_w,communicability_betweenness_asinh_w,shannon_entropy_w,participation_coefficient_w,within_module_degree_zscore_w,laplacian_centrality_log_w
SVN,2012,-8.49E-05,-0.014126053,7.240198202,0.641183401,3.035505239,0.212146879,-0.57498879,-5.544234018
SVN,2013,-8.09E-05,-0.014147932,7.055084684,0.720215682,3.063088662,0.211635493,-0.562998311,-5.544663017
SVN,2014,3.58E-05,-0.014127309,6.994065967,0.705437612,3.056743228,0.216545561,-0.57852,-5.549479549
SVN,2015,0.000124643,-0.013852864,6.919005198,0.646886131,3.071390084,0.217809837,-0.554518017,-5.613455052
SVN,2016,0.000128356,-0.013380518,7.19972168,0.706231709,3.10786659,0.217172386,-0.554782106,-5.537900561
SVN,2017,6.21E-05,-0.013357283,7.546884821,0.770985958,3.117431167,0.210990883,-0.542412726,-5.499220578
SVN,2018,0.000114566,-0.013475741,7.531036579,0.794514513,3.131269208,0.219090347,-0.567791401,-5.472405789
SVN,2019,3.93E-05,-0.01388128,7.477783606,0.809983824,3.166987897,0.208449821,-0.55805737,-5.532784539
SWE,1995,0.000930189,0.015005038,9.617901819,4.315657099,3.116645922,0.293075479,0.353694387,-3.17968105
SWE,1996,0.001308407,0.013585184,9.41092304,4.27310048,3.13500228,0.34811446,0.240862341,-3.226812134
SWE,1997,0.000908918,0.011831124,9.641695321,4.347588148,3.174508486,0.331473068,0.385628422,-3.29190388
SWE,1998,0.000613848,0.012863301,9.861371305,4.256156904,3.169244266,0.319657037,0.398137864,-3.261428613
SWE,1999,0.002392305,0.011760705,9.591840254,4.221921733,3.173712824,0.335616503,0.405133981,-3.318541752
SWE,2000,0.00152727,0.011673025,9.563215696,4.18219663,3.186988287,0.367957832,0.412095511,-3.33237977
SWE,2001,0.000796502,0.009869402,9.922883048,4.036782188,3.175008593,0.342800389,0.320640609,-3.392232804
SWE,2002,0.003750926,0.009586878,9.723788789,4.042344891,3.188658711,0.336867302,0.28880508,-3.407072235
SWE,2003,0.000602056,0.010595353,9.819544401,4.101023681,3.195404631,0.322072948,0.274307324,-3.366315346
SWE,2004,0.001653288,0.010634176,9.920203561,4.112211783,3.215738055,0.320004637,0.240876351,-3.390403001
SWE,2005,0.001674734,0.010331139,9.816210366,4.091142902,3.23355452,0.322355774,0.250965806,-3.410491276
SWE,2006,0.001220205,0.010665035,9.686723477,4.098924685,3.232887185,0.29823415,0.256452023,-3.394854818
SWE,2007,0.000869257,0.011168998,9.657531573,4.17326408,3.235831695,0.282337784,0.252656583,-3.375656544
SWE,2008,0.000709671,0.00845933,9.675195615,4.055124628,3.26498885,0.306822874,0.21094472,-3.446226872
SWE,2009,0.001260783,0.006579846,9.446372149,3.960826418,3.292251583,0.3237695,0.150037205,-3.539915528
SWE,2010,0.00071331,0.006512477,9.276399041,3.767184743,3.260708455,0.316151188,0.142330901,-3.649607896
SWE,2011,0.002340891,0.006353848,9.309842568,3.808915663,3.283007125,0.339621535,0.143059999,-3.662233589
SWE,2012,0.001741839,0.00515788,9.238730507,3.783795306,3.289737196,0.315553577,0.171983868,-3.704030169
SWE,2013,0.00219872,0.004590102,9.060064347,3.700124523,3.296083163,0.303432694,0.147755257,-3.763101531
SWE,2014,0.003275297,0.003456668,8.788560498,3.642873494,3.31965978,0.321847949,0.095448069,-3.799679984
SWE,2015,0.004851734,0.002594176,8.954323647,3.551165335,3.325717384,0.323218249,0.09730472,-3.862549884
SWE,2016,0.004343425,0.003425946,9.218409668,3.55672532,3.334469262,0.324685971,0.069322746,-3.842242218
SWE,2017,0.004192969,0.002620445,9.415777099,3.55642609,3.34561369,0.314504667,0.086330885,-3.86959058
SWE,2018,0.003406934,0.001404735,9.403592258,3.482089408,3.340950677,0.319008526,0.015929932,-3.912939675
SWE,2019,0.003795864,0.000981052,9.384764168,3.470562066,3.348101826,0.335970834,0.023076325,-3.910412703
THA,1995,0.017798174,0.014245603,9.824179039,4.668193033,2.983033214,0.395265636,0.081891972,-3.417457565
THA,1996,0.022295516,0.013087404,9.504723602,4.653820262,3.00703319,0.595610682,0.314115571,-3.474703964
THA,1997,0.009449363,0.013156551,9.530473459,4.434807559,3.008465524,0.592213504,0.238534515,-3.498148026
THA,1998,0.008893655,0.010294986,9.674689756,4.16032895,3.020621357,0.600403272,0.21776511,-3.714666788
THA,1999,0.005372082,0.012230268,9.741226299,4.432673728,3.013206352,0.585131494,0.288017411,-3.65285357
THA,2000,0.006603948,0.016592442,9.742210917,4.787856695,2.979155208,0.572330837,0.449368223,-3.445909213
THA,2001,0.003352509,0.014957965,10.17725705,4.965053367,3.060139932,0.569492866,0.428247992,-3.508561503
THA,2002,0.005270494,0.01375394,9.986779296,4.996420124,3.079257153,0.549050924,0.425392383,-3.508708508
THA,2003,0.00482884,0.009918027,9.922453565,4.863928152,3.076028107,0.530534129,0.399172594,-3.51133154
THA,2004,0.00515356,0.009091398,10.18007475,4.924389459,3.072467785,0.509853306,0.382459738,-3.465973083
THA,2005,0.001126603,0.011413283,10.20553406,5.072739814,3.083964219,0.505189387,0.473243829,-3.372036532
THA,2006,0.003454549,0.010738332,9.944978269,5.014338149,3.099209414,0.300363976,0.16697532,-3.400171708
THA,2007,0.004105107,0.009864397,9.97667246,5.002338239,3.145006404,0.307786265,0.162773051,-3.447139085
THA,2008,0.017990049,0.01314292,9.996668741,5.224811546,3.171973933,0.487749529,0.464401151,-3.32857803
THA,2009,0.002291492,0.016345151,9.805429792,5.244213264,3.188350138,0.484185821,0.455820204,-3.244134096
THA,2010,0.002883031,0.01484713,9.908395666,5.100645184,3.154006166,0.446750659,0.551757845,-3.164338611
THA,2011,0.010960142,0.016853484,10.00317195,5.010307351,3.168422501,0.434755427,0.458081315,-3.183010108
THA,2012,0.004371681,0.015606534,9.834042907,4.884236994,3.13747779,0.448834904,0.451307834,-3.110805315
THA,2013,0.002653721,0.019151562,9.553251788,5.122046727,3.158010635,0.433951422,0.445169272,-3.134262563
THA,2014,0.005374149,0.017582751,9.295782697,4.95113003,3.135564808,0.431987508,0.434434359,-3.193384604
THA,2015,0.009893645,0.018625962,9.186717438,4.913637897,3.118951792,0.447689086,0.411767294,-3.167012863
THA,2016,0.009600244,0.018329092,9.356736144,4.976312181,3.149837642,0.454586418,0.470307644,-3.203720696
THA,2017,0.01115897,0.017043047,9.495159116,4.802829402,3.151235483,0.456613497,0.351583079,-3.210518743
THA,2018,0.009175797,0.017242423,9.572133132,4.850442239,3.158083564,0.447293244,0.387669451,-3.231910812
THA,2019,0.010451141,0.01608471,9.463337963,4.65538869,3.146447623,0.450569346,0.335781896,-3.265481466
TUN,1995,3.30E-05,-0.012595828,7.085296626,0.215190585,2.561109618,0.180050638,-0.519917478,-5.629300615
TUN,1996,0.000355058,-0.013888145,6.817490106,0.184053066,2.560493505,0.22397908,-0.594086854,-5.777449575
TUN,1997,-2.43E-05,-0.014106431,6.80976734,0.160780576,2.595872669,0.204441919,-0.536503845,-5.83590526
TUN,1998,-5.67E-05,-0.012765499,7.247392463,0.186439748,2.557041065,0.203097474,-0.53190891,-5.777633664
TUN,1999,0.000127042,-0.013687681,6.983424933,0.159655031,2.59568159,0.204869149,-0.535776068,-5.904705369
TUN,2000,3.63E-05,-0.014388542,7.174513908,0.130492615,2.523920539,0.200026402,-0.550572199,-6.019605619
TUN,2001,-1.97E-05,-0.013200412,7.64862034,0.183800377,2.532867721,0.201629564,-0.545038426,-5.822269771
TUN,2002,4.24E-05,-0.013205753,7.16586839,0.160673158,2.54067229,0.19601878,-0.562190022,-5.876542132
TUN,2003,0.000259286,-0.01333068,7.21659593,0.148165886,2.50256632,0.174118343,-0.570079522,-5.848807322
TUN,2004,0.000156632,-0.013871699,7.652747322,0.150673885,2.559265938,0.202667082,-0.59058364,-5.877100327
TUN,2005,6.21E-05,-0.0141345,7.336780327,0.168611485,2.630360109,0.224059816,-0.611325419,-5.895338337
TUN,2006,0.000144445,-0.014826912,6.988253913,0.15796552,2.715668864,0.246013941,-0.618421157,-5.952463089
TUN,2007,0.000197765,-0.013640949,7.339715781,0.204462466,2.67235878,0.223676574,-0.611484484,-5.785836704
TUN,2008,6.77E-05,-0.013284039,7.386501839,0.272525477,2.773860668,0.260443417,-0.648339191,-5.700731434
TUN,2009,-1.35E-05,-0.013840867,7.181141431,0.275984005,2.855060026,0.285013852,-0.659632332,-5.75204993
TUN,2010,0.000974808,-0.013873291,7.418686119,0.292473627,2.804342209,0.28744709,-0.607284877,-5.69114931
TUN,2011,-0.000100628,-0.015270296,7.008697268,0.195098952,2.759183531,0.281999357,-0.630981879,-5.886241481
TUN,2012,0.000383134,-0.016030511,7.099070264,0.209987884,2.884258277,0.315409681,-0.648002395,-5.953601293
TUN,2013,0.000102522,-0.015974538,6.638167922,0.177117368,2.834513602,0.322984597,-0.642916175,-5.984971672
TUN,2014,0.000250817,-0.016169326,6.615676632,0.167965004,2.846838791,0.32464635,-0.660988763,-6.023699764
TUN,2015,0.000184205,-0.016619078,6.460352202,0.152395408,2.860431998,0.302618445,-0.635217896,-6.13220679
TUN,2016,0.00019426,-0.016645427,6.589355221,0.13628946,2.828260647,0.309917424,-0.643582202,-6.120374862
TUN,2017,0.000164148,-0.017299882,6.796722276,0.127091362,2.841654578,0.304455823,-0.647431697,-6.178037528
TUN,2018,0.000111994,-0.017890933,6.631892881,0.121509178,2.874957275,0.313181211,-0.680144877,-6.242460398
TUN,2019,0.000122954,-0.01827052,6.7914438,0.121978789,2.908876468,0.307746984,-0.67355547,-6.292891313
TUR,1995,0.002935387,-0.0067441,8.020440611,2.082842598,3.286341058,0.354501747,-0.391105133,-4.684421748
TUR,1996,0.003795901,-0.003508236,8.135935898,2.379851014,3.270233527,0.4813469,-0.43624343,-4.491690441
TUR,1997,0.00447575,-0.00229362,8.406985082,2.603510835,3.306145986,0.386936009,-0.284819102,-4.371372789
TUR,1998,0.003695135,-0.003103324,8.821782462,2.616657849,3.334367154,0.371347088,-0.291741498,-4.398519579
TUR,1999,0.007245591,-0.006357572,8.474368692,2.282733446,3.35135197,0.350001935,-0.324049943,-4.63456738
TUR,2000,0.008940244,-0.004507079,8.698762705,2.470676604,3.330972434,0.35695846,-0.271528898,-4.49876119
TUR,2001,0.006710505,-0.005945909,8.84980791,2.349484728,3.306943962,0.361642723,-0.309065086,-4.505294173
TUR,2002,0.008033535,-0.004550102,8.762172221,2.649863545,3.341890269,0.392358386,-0.296612337,-4.397559365
TUR,2003,0.009251338,-0.003179739,8.86783159,2.786660934,3.348771262,0.376429843,-0.281809057,-4.298798311
TUR,2004,0.007424416,-0.001817789,9.241176983,3.075064257,3.389243839,0.392309971,-0.244532956,-4.142520216
TUR,2005,0.008101407,-0.002789181,9.143314858,3.146865364,3.438331539,0.419472846,-0.256118219,-4.145784415
TUR,2006,0.006351857,-0.002680066,8.865196685,3.139195778,3.412275885,0.358140705,-0.220773451,-4.084035741
TUR,2007,0.006799032,-0.002185066,9.03189934,3.250016607,3.450321037,0.362289586,-0.221641746,-4.052605542
TUR,2008,0.005332642,-0.002898408,9.22360783,3.36137609,3.468563791,0.443057748,-0.241288375,-3.976740316
TUR,2009,0.01034185,-0.003484163,8.956711126,3.435557106,3.522348469,0.444337471,-0.252956432,-4.048488584
TUR,2010,0.008245688,-0.00231606,8.828108112,3.429989302,3.511001247,0.441670016,-0.191246305,-4.013806703
TUR,2011,0.012104235,-0.000878307,8.941020348,3.656577791,3.50413511,0.478218512,-0.155175505,-3.904864588
TUR,2012,0.004094252,-0.000758985,8.646430506,3.663775634,3.502914283,0.4769382,-0.134559675,-3.892206898
TUR,2013,0.007146644,8.98E-05,8.409444561,3.692196639,3.494424262,0.468377945,-0.102033874,-3.856623919
TUR,2014,0.005398309,-0.000488984,8.402445928,3.693732802,3.501799527,0.477659685,-0.131292154,-3.881101831
TUR,2015,0.005237915,0.000133282,8.529045824,3.575964967,3.510414301,0.475094787,-0.119722957,-3.928539149
TUR,2016,0.004453653,0.000415676,8.676865343,3.547938975,3.519445604,0.450113077,-0.126731793,-3.930477701
TUR,2017,0.006040031,0.000181926,8.807368618,3.724022616,3.522348469,0.452440983,-0.070556803,-3.875242093
TUR,2018,0.0074183,-0.001436695,8.918705733,3.613336342,3.522348469,0.45148325,-0.14069416,-3.951573517
TUR,2019,0.008029255,-0.002936043,8.81803089,3.523866418,3.522348469,0.438922631,-0.135810985,-4.014117693
UKR,1995,0.002007297,-0.012164588,7.628666039,2.5753036,3.2315384,0.304711644,-0.437788426,-5.606876659
UKR,1996,0.006011469,-0.008904343,7.092011848,2.115805769,2.876736969,0.622131979,0.857844299,-5.878922957
UKR,1997,0.000297746,-0.010449212,7.236891402,1.558012643,2.977881183,0.257326615,-0.466781476,-5.956057636
UKR,1998,0.000123308,-0.012765082,7.428285028,1.313225166,3.043843064,0.261161708,-0.492779625,-6.154027713
UKR,1999,0.000293704,-0.012422808,7.239087683,1.09373691,3.014904862,0.290896785,-0.501710333,-6.228649722
UKR,2000,0.000250844,-0.01113317,7.131345458,1.106461274,2.940597853,0.299914215,-0.500089053,-6.107819503
UKR,2001,0.000194035,-0.009914998,7.881129529,1.338342581,2.914875782,0.243971612,-0.485252707,-6.076980606
UKR,2002,0.000377725,-0.009835285,7.381282858,1.223057517,2.979750853,0.282701214,-0.504989432,-6.032985953
UKR,2003,0.000245329,-0.008670443,7.356433918,1.168995032,2.818307496,0.250183226,-0.509664208,-6.021767478
UKR,2004,1.98E-05,-0.007363239,7.897429789,1.405682746,2.823536842,0.254129644,-0.503940555,-5.796040208
UKR,2005,0.000677983,-0.007821147,7.547102972,1.237877422,2.927342744,0.290719885,-0.535825268,-5.783587985
UKR,2006,0.00014072,-0.007856653,7.376813085,1.234588598,2.984589688,0.250399017,-0.530734182,-5.712271908
UKR,2007,0.000129967,-0.007689223,7.625554815,1.346201699,3.05910218,0.252112495,-0.523538682,-5.562134486
UKR,2008,0.000185138,-0.005803961,7.77865332,1.765039644,3.142634818,0.299411507,-0.519274961,-5.277703696
UKR,2009,0.00017588,-0.008514165,7.603850989,1.470506245,3.189303644,0.310279828,-0.57088087,-5.548770195
UKR,2010,6.26E-05,-0.006514584,7.333309958,1.519582987,3.005777746,0.293631529,-0.50338216,-5.432461518
UKR,2011,-4.63E-05,-0.005194425,7.604362577,1.499969494,2.951837052,0.292144657,-0.481721467,-5.312202115
UKR,2012,-9.61E-06,-0.005378928,7.473352751,1.793840973,3.110222644,0.314329323,-0.4693646,-5.219637803
UKR,2013,0.000276871,-0.006352401,7.196363543,1.847915539,3.160632393,0.316372517,-0.464060951,-5.213227969
UKR,2014,0.000411638,-0.009723297,6.850438307,1.481859862,3.234763574,0.329686838,-0.537584162,-5.480283706
UKR,2015,0.000578582,-0.013638891,6.866097528,1.282075966,3.408927171,0.374924224,-0.539091774,-5.630896392
UKR,2016,0.000560292,-0.015008837,7.308990449,1.437665326,3.445372908,0.351843719,-0.539232357,-5.59257944
UKR,2017,0.000625315,-0.014646945,7.442185595,1.477501155,3.420523794,0.359968924,-0.526418851,-5.485959131
UKR,2018,0.000418307,-0.014883346,7.604562257,1.501705632,3.420673245,0.361021801,-0.556586729,-5.457666971
UKR,2019,0.000550672,-0.015636147,7.531679976,1.62989188,3.456679535,0.369389685,-0.533830466,-5.379920124
USA,1995,0.043724138,0.244610822,11.37128455,7.500024106,3.027959472,0.432608124,4.348234335,-0.973443553
USA,1996,0.028171858,0.244610822,11.23563505,7.500024106,3.005400432,0.662495798,2.406430038,-0.973443553
USA,1997,0.100171738,0.244610822,11.4212317,7.500024106,2.977145806,0.653955617,2.410307623,-0.973443553
USA,1998,0.091301341,0.244610822,11.64144027,7.500024106,2.963172602,0.652242838,2.400303679,-0.973443553
USA,1999,0.062334423,0.244610822,11.52842351,7.500024106,2.929042502,0.649074435,2.39690332,-0.973443553
USA,2000,0.062707248,0.244610822,11.59874115,7.500024106,2.938708686,0.65155062,2.25425306,-0.973443553
USA,2001,0.059841804,0.244610822,11.64144027,7.500024106,2.983094095,0.652635756,2.402938164,-0.973443553
USA,2002,0.039361117,0.244610822,11.64144027,7.500024106,2.996332429,0.653011419,2.5540569,-0.973443553
USA,2003,0.028917354,0.244610822,11.64144027,7.500024106,3.029978771,0.657314951,2.555777515,-0.973443553
USA,2004,0.031952073,0.227004851,11.64144027,7.500024106,3.062821696,0.660667991,2.693353726,-0.973443553
USA,2005,0.031171713,0.225944291,11.64144027,7.500024106,3.095718929,0.662492598,2.697822903,-0.973443553
USA,2006,0.025321997,0.213753792,11.64144027,7.500024106,3.13070788,0.437122134,4.065142026,-0.973443553
USA,2007,0.024575345,0.179812186,11.64144027,7.45729814,3.168146031,0.444314554,3.898816652,-0.973443553
USA,2008,0.024493351,0.169456293,11.61759856,7.448336832,3.216065408,0.662495798,2.461504057,-0.982951755
USA,2009,0.026625466,0.175549077,11.54630136,7.46402557,3.250769697,0.662495798,2.721724795,-0.973443553
USA,2010,0.024055594,0.163552393,11.549823,7.430895374,3.214134283,0.662495798,2.127999802,-0.973443553
USA,2011,0.041565462,0.146520462,11.57938828,7.432632925,3.238085028,0.661373379,2.52886257,-1.022122409
USA,2012,0.018649179,0.146149805,11.46449393,7.381575077,3.195161483,0.662495798,2.458779449,-0.973443553
USA,2013,0.029904419,0.135885878,11.20925771,7.31926891,3.160166946,0.662495798,1.947120969,-0.987309238
USA,2014,0.044654198,0.134131349,11.01867983,7.315918224,3.140475903,0.662495798,1.948469408,-0.973443553
USA,2015,0.048181231,0.137981469,11.0052586,7.292088425,3.131239487,0.662495798,2.269181254,-0.973443553
USA,2016,0.122508743,0.137148661,11.31379943,7.323327876,3.136719895,0.662495798,2.091617095,-0.973443553
USA,2017,0.038568531,0.129084761,11.47492761,7.278746901,3.159727119,0.662495798,1.935713185,-0.973443553
USA,2018,0.034381954,0.117149209,11.4693404,7.233234484,3.167719264,0.662495798,1.932771962,-0.994895702
USA,2019,0.034976811,0.113834356,11.50161669,7.258548083,3.199590053,0.662495798,1.546754169,-0.98252513
VNM,1995,0.001783665,-0.018496674,7.103073364,0.530219232,2.912901828,0.314507122,-0.523245702,-6.367341533
VNM,1996,0.00351401,-0.015734991,7.371913428,1.076210774,2.943899894,0.411909574,-0.609600802,-5.892223558
VNM,1997,0.002503785,-0.015613691,7.787805701,0.990555797,3.019711166,0.419615023,-0.646605614,-5.83781445
VNM,1998,0.00191799,-0.016237614,7.940038166,0.986869319,3.093122014,0.452262615,-0.608294721,-5.840571052
VNM,1999,0.005472796,-0.015552825,7.891422047,1.117756085,3.097602763,0.461852279,-0.581657132,-5.711429035
VNM,2000,0.001271384,-0.013713647,7.941186992,1.222075493,3.051012573,0.456436736,-0.526187628,-5.572466096
VNM,2001,0.000603166,-0.013508764,8.568030955,1.683383428,3.096881436,0.478987567,-0.548909558,-5.438166963
VNM,2002,0.001213364,-0.013685321,8.520197419,1.904800267,3.075108005,0.477338962,-0.514001214,-5.198288519
VNM,2003,0.000836832,-0.013297289,8.473361075,2.315640399,3.046054965,0.48549159,-0.489372322,-5.04131035
VNM,2004,0.006923285,-0.012567722,8.458676058,2.560826708,2.997634018,0.45327304,-0.475279497,-4.957924397
VNM,2005,0.014790046,-0.010862995,8.550768208,2.617192805,2.974918808,0.443291446,-0.428743728,-4.856143801
VNM,2006,0.007940027,-0.011575265,8.568207735,2.574881275,2.997376281,0.270181396,-0.408824549,-4.823336519
VNM,2007,0.001612042,-0.009915676,8.735246588,2.801660317,3.057633737,0.291507066,-0.385058305,-4.651188156
VNM,2008,0.000792164,-0.006799063,8.74339148,2.970658716,3.067969529,0.466378365,-0.31069582,-4.461603751
VNM,2009,0.000367079,-0.003474508,8.553272528,2.972523641,3.092540739,0.495706621,-0.361220518,-4.252142887
VNM,2010,9.93E-06,-0.003677775,8.448091258,2.654751179,3.052949142,0.470041741,-0.342696515,-4.277530773
VNM,2011,0.00114169,-0.000840861,8.591313055,2.791419221,3.000357893,0.461814613,-0.309484283,-4.125704092
VNM,2012,0.005360041,0.003630942,8.632340071,3.130414533,2.965675059,0.458847328,-0.251949221,-3.914782209
VNM,2013,0.001281092,0.007152098,8.422644138,3.272360133,2.938298429,0.44451014,-0.149196591,-3.748255473
VNM,2014,0.002035964,0.010081629,8.459366715,3.426887748,2.933719213,0.449790882,-0.02282393,-3.610700636
VNM,2015,0.003333404,0.015747494,8.603247015,3.932761664,2.893194603,0.479073704,0.106744827,-3.323041777
VNM,2016,0.003112744,0.017046097,9.071302896,4.092349968,2.874806366,0.490701694,0.280958827,-3.190980857
